customer_id,created_date,age_band,residency,segment
CUST15680,2026-02-07,26-35,ES,mass
CUST15681,2025-11-24,46-60,AD,mass
CUST15682,2025-11-24,18-25,ES,mass
CUST15683,2026-02-04,26-35,AD,mass
CUST15684,2025-10-26,18-25,AD,mass
CUST15685,2025-12-28,36-45,FR,mass
CUST15686,2025-12-14,46-60,ES,affluent
CUST15687,2025-12-13,26-35,AD,mass
CUST15688,2025-11-10,46-60,AD,mass
CUST15689,2025-12-03,36-45,AD,affluent
CUST15690,2025-11-03,36-45,AD,mass
CUST15691,2026-01-30,60+,ES,mass
CUST15692,2025-11-13,60+,AD,mass
CUST15693,2026-01-13,18-25,FR,mass
CUST15694,2025-10-28,46-60,ES,affluent
CUST15695,2026-02-08,60+,FR,mass
CUST15696,2025-10-31,18-25,AD,mass
CUST15697,2025-11-03,18-25,ES,mass
CUST15698,2025-12-13,18-25,ES,mass
CUST15699,2025-10-20,26-35,FR,mass
CUST15700,2025-10-17,36-45,ES,mass
CUST15701,2025-12-06,18-25,AD,mass
CUST15702,2025-11-26,18-25,ES,affluent
CUST15703,2026-01-01,36-45,ES,mass
CUST15704,2026-01-16,26-35,AD,mass
CUST15705,2026-01-15,26-35,AD,affluent
CUST15706,2026-01-05,60+,AD,mass
CUST15707,2026-01-16,46-60,AD,mass
CUST15708,2025-12-07,46-60,AD,mass
CUST15709,2026-02-09,46-60,AD,affluent
CUST15710,2026-02-11,26-35,ES,mass
CUST15711,2025-11-24,46-60,AD,mass
CUST15712,2025-10-19,46-60,ES,mass
CUST15713,2025-10-25,26-35,AD,mass
CUST15714,2025-12-04,36-45,ES,mass
CUST15715,2025-12-10,46-60,AD,mass
CUST15716,2026-01-29,18-25,AD,mass
CUST15717,2026-01-30,36-45,AD,mass
CUST15718,2025-11-11,36-45,ES,mass
CUST15719,2025-11-16,36-45,AD,mass
CUST15720,2025-11-29,26-35,AD,mass
CUST15721,2025-11-25,26-35,AD,affluent
CUST15722,2025-12-30,36-45,ES,affluent
CUST15723,2026-01-03,46-60,FR,mass
CUST15724,2025-10-21,26-35,ES,mass
CUST15725,2025-12-19,36-45,FR,mass
CUST15726,2025-11-20,36-45,ES,affluent
CUST15727,2025-11-22,46-60,ES,mass
CUST15728,2025-11-02,46-60,ES,affluent
CUST15729,2025-12-27,36-45,ES,mass
CUST15730,2026-01-09,36-45,AD,mass
CUST15731,2025-12-27,36-45,AD,mass
CUST15732,2026-01-21,36-45,AD,mass
CUST15733,2026-02-06,36-45,AD,mass
CUST15734,2025-11-04,60+,AD,mass
CUST15735,2025-12-03,46-60,AD,mass
CUST15736,2025-11-02,36-45,ES,mass
CUST15737,2025-12-23,26-35,ES,mass
CUST15738,2026-01-30,46-60,ES,mass
CUST15739,2025-11-12,18-25,AD,mass
CUST15740,2026-01-12,26-35,ES,mass
CUST15741,2025-11-17,46-60,ES,mass
CUST15742,2025-11-22,46-60,AD,mass
CUST15743,2025-11-06,18-25,AD,affluent
CUST15744,2025-10-26,46-60,ES,affluent
CUST15745,2025-11-22,36-45,AD,affluent
CUST15746,2026-01-19,26-35,AD,mass
CUST15747,2025-12-06,46-60,AD,mass
CUST15748,2025-12-03,46-60,AD,mass
CUST15749,2025-10-28,26-35,AD,mass
CUST15750,2026-01-31,46-60,AD,affluent
CUST15751,2026-01-04,36-45,FR,mass
CUST15752,2026-01-04,60+,AD,mass
CUST15753,2026-02-02,36-45,AD,mass
CUST15754,2026-01-04,18-25,ES,mass
CUST15755,2025-11-20,26-35,AD,mass
CUST15756,2025-12-10,36-45,FR,affluent
CUST15757,2026-01-04,60+,AD,mass
CUST15758,2025-11-23,26-35,AD,mass
CUST15759,2026-01-28,18-25,AD,mass
CUST15760,2025-11-14,18-25,AD,affluent
CUST15761,2025-12-22,46-60,AD,mass
CUST15762,2025-12-03,26-35,FR,affluent
CUST15763,2026-01-27,36-45,ES,mass
CUST15764,2025-11-10,46-60,AD,mass
CUST15765,2025-12-20,46-60,AD,affluent
CUST15766,2025-11-08,18-25,ES,mass
CUST15767,2025-12-30,18-25,AD,affluent
CUST15768,2026-01-27,18-25,ES,mass
CUST15769,2026-02-10,36-45,FR,mass
CUST15770,2026-01-03,46-60,AD,affluent
CUST15771,2026-02-05,36-45,AD,mass
CUST15772,2025-12-22,46-60,AD,affluent
CUST15773,2026-01-23,26-35,AD,mass
CUST15774,2025-12-19,46-60,ES,mass
CUST15775,2026-01-22,26-35,AD,mass
CUST15776,2025-12-27,26-35,ES,mass
CUST15777,2026-01-14,46-60,ES,mass
CUST15778,2025-11-03,26-35,AD,affluent
CUST15779,2025-12-29,46-60,AD,mass
CUST15780,2025-10-26,26-35,AD,affluent
CUST15781,2026-02-10,26-35,AD,mass
CUST15782,2026-01-05,26-35,AD,mass
CUST15783,2026-01-27,60+,FR,mass
CUST15784,2025-12-01,18-25,AD,mass
CUST15785,2026-01-02,26-35,AD,mass
CUST15786,2026-02-08,46-60,AD,mass
CUST15787,2025-11-09,26-35,AD,mass
CUST15788,2026-01-09,46-60,AD,mass
CUST15789,2026-02-11,18-25,AD,mass
CUST15790,2025-10-25,36-45,AD,mass
CUST15791,2025-11-22,46-60,AD,mass
CUST15792,2025-10-28,26-35,ES,mass
CUST15793,2025-12-02,18-25,AD,mass
CUST15794,2025-11-16,26-35,AD,affluent
CUST15795,2025-10-18,26-35,AD,affluent
CUST15796,2026-02-06,26-35,ES,affluent
CUST15797,2025-11-29,46-60,AD,affluent
CUST15798,2026-01-01,46-60,ES,mass
CUST15799,2025-11-20,36-45,AD,mass
CUST15800,2026-01-23,26-35,AD,mass
CUST15801,2026-01-23,26-35,ES,mass
CUST15802,2025-11-16,18-25,AD,mass
CUST15803,2025-10-24,18-25,AD,mass
CUST15804,2025-12-06,46-60,FR,mass
CUST15805,2026-01-19,46-60,AD,affluent
CUST15806,2025-11-04,26-35,ES,mass
CUST15807,2026-01-30,36-45,AD,mass
CUST15808,2026-01-31,26-35,FR,affluent
CUST15809,2025-10-24,36-45,ES,mass
CUST15810,2026-01-13,36-45,AD,mass
CUST15811,2025-12-05,60+,ES,mass
CUST15812,2025-10-19,36-45,AD,affluent
CUST15813,2025-11-02,26-35,AD,mass
CUST15814,2025-11-18,36-45,AD,affluent
CUST15815,2025-11-19,36-45,FR,mass
CUST15816,2026-02-09,26-35,AD,affluent
CUST15817,2026-01-12,46-60,AD,mass
CUST15818,2025-11-24,18-25,AD,mass
CUST15819,2025-10-29,26-35,AD,mass
CUST15820,2025-12-15,36-45,FR,mass
CUST15821,2026-01-21,36-45,AD,affluent
CUST15822,2025-12-02,60+,FR,affluent
CUST15823,2025-11-03,46-60,AD,mass
CUST15824,2025-10-18,26-35,ES,mass
CUST15825,2025-10-24,26-35,AD,mass
CUST15826,2025-12-03,46-60,FR,mass
CUST15827,2026-02-02,26-35,ES,mass
CUST15828,2025-12-29,60+,AD,mass
CUST15829,2025-12-26,46-60,AD,mass
CUST15830,2026-01-30,36-45,AD,mass
CUST15831,2026-02-01,18-25,ES,mass
CUST15832,2026-01-28,26-35,AD,mass
CUST15833,2025-10-17,46-60,ES,mass
CUST15834,2025-10-16,26-35,AD,mass
CUST15835,2025-12-26,18-25,AD,mass
CUST15836,2026-01-06,36-45,AD,mass
CUST15837,2025-12-19,26-35,AD,mass
CUST15838,2025-12-16,18-25,AD,mass
CUST15839,2026-01-18,26-35,FR,mass
CUST15840,2025-11-04,46-60,ES,affluent
CUST15841,2025-11-07,36-45,FR,mass
CUST15842,2025-12-18,36-45,FR,affluent
CUST15843,2026-02-02,36-45,ES,mass
CUST15844,2026-01-14,36-45,AD,mass
CUST15845,2026-02-07,60+,FR,mass
CUST15846,2025-12-24,46-60,FR,mass
CUST15847,2026-01-17,46-60,AD,mass
CUST15848,2025-11-12,60+,AD,mass
CUST15849,2026-01-21,26-35,ES,mass
CUST15850,2026-01-12,26-35,AD,mass
CUST15851,2025-11-02,26-35,FR,mass
CUST15852,2026-01-22,26-35,AD,mass
CUST15853,2026-01-16,60+,AD,mass
CUST15854,2026-02-11,26-35,ES,mass
CUST15855,2025-12-06,60+,ES,mass
CUST15856,2026-01-08,18-25,AD,mass
CUST15857,2025-12-08,26-35,ES,mass
CUST15858,2025-10-24,36-45,AD,mass
CUST15859,2026-01-02,26-35,AD,affluent
CUST15860,2026-01-18,36-45,AD,mass
CUST15861,2026-02-09,36-45,AD,mass
CUST15862,2025-12-17,46-60,ES,affluent
CUST15863,2026-02-07,36-45,AD,affluent
CUST15864,2026-02-06,36-45,ES,affluent
CUST15865,2025-11-23,26-35,AD,mass
CUST15866,2025-11-03,18-25,AD,mass
CUST15867,2025-12-04,26-35,ES,mass
CUST15868,2025-12-22,26-35,ES,mass
CUST15869,2025-11-21,46-60,ES,mass
CUST15870,2025-10-17,46-60,FR,mass
CUST15871,2026-01-28,26-35,AD,mass
CUST15872,2025-11-28,60+,ES,mass
CUST15873,2026-01-24,36-45,ES,mass
CUST15874,2026-01-04,26-35,AD,affluent
CUST15875,2025-12-14,36-45,AD,mass
CUST15876,2025-12-08,18-25,ES,mass
CUST15877,2026-01-24,36-45,FR,mass
CUST15878,2026-02-03,60+,AD,affluent
CUST15879,2025-12-04,46-60,ES,mass
CUST15880,2025-12-31,36-45,FR,affluent
CUST15881,2025-12-11,26-35,AD,mass
CUST15882,2025-11-30,36-45,AD,affluent
CUST15883,2025-12-17,18-25,ES,mass
CUST15884,2026-02-11,36-45,FR,mass
CUST15885,2025-12-28,26-35,FR,mass
CUST15886,2026-01-04,36-45,ES,affluent
CUST15887,2025-10-29,18-25,AD,mass
CUST15888,2025-11-11,46-60,AD,mass
CUST15889,2025-12-06,18-25,AD,mass
CUST15890,2026-02-05,26-35,ES,mass
CUST15891,2026-01-01,26-35,FR,affluent
CUST15892,2025-11-04,46-60,AD,affluent
CUST15893,2026-01-12,46-60,FR,mass
CUST15894,2026-01-26,46-60,AD,mass
CUST15895,2025-12-16,26-35,ES,mass
CUST15896,2025-11-06,26-35,AD,mass
CUST15897,2025-10-24,46-60,FR,mass
CUST15898,2025-12-14,36-45,ES,mass
CUST15899,2025-12-12,18-25,AD,mass
CUST15900,2025-10-26,36-45,ES,mass
CUST15901,2025-10-16,18-25,ES,affluent
CUST15902,2025-11-11,60+,ES,mass
CUST15903,2025-11-16,46-60,AD,affluent
CUST15904,2025-12-02,26-35,AD,mass
CUST15905,2025-11-28,18-25,AD,mass
CUST15906,2025-12-04,26-35,AD,mass
CUST15907,2025-11-09,18-25,AD,mass
CUST15908,2026-01-11,36-45,FR,mass
CUST15909,2026-01-25,26-35,AD,mass
CUST15910,2025-10-31,46-60,FR,mass
CUST15911,2025-12-03,60+,AD,mass
CUST15912,2026-02-07,36-45,AD,mass
CUST15913,2025-11-22,26-35,ES,mass
CUST15914,2026-01-07,60+,AD,mass
CUST15915,2025-11-02,18-25,AD,mass
CUST15916,2025-12-24,36-45,FR,mass
CUST15917,2025-12-17,18-25,ES,mass
CUST15918,2025-12-21,60+,ES,mass
CUST15919,2026-01-07,46-60,FR,mass
CUST15920,2026-01-25,36-45,AD,mass
CUST15921,2025-12-09,36-45,AD,mass
CUST15922,2025-12-03,46-60,AD,affluent
CUST15923,2025-12-04,46-60,ES,mass
CUST15924,2026-01-18,46-60,ES,mass
CUST15925,2026-01-08,26-35,AD,mass
CUST15926,2026-01-29,26-35,ES,mass
CUST15927,2025-11-05,46-60,AD,affluent
CUST15928,2026-01-30,18-25,AD,mass
CUST15929,2025-10-18,18-25,AD,mass
CUST15930,2026-01-12,26-35,FR,affluent
CUST15931,2026-01-29,26-35,ES,mass
CUST15932,2025-11-08,60+,AD,mass
CUST15933,2025-11-18,26-35,ES,affluent
CUST15934,2025-12-25,18-25,ES,mass
CUST15935,2026-01-17,36-45,ES,mass
CUST15936,2025-11-10,26-35,AD,mass
CUST15937,2025-12-13,46-60,AD,affluent
CUST15938,2025-10-26,46-60,ES,mass
CUST15939,2025-11-12,18-25,FR,mass
CUST15940,2025-11-07,36-45,AD,affluent
CUST15941,2026-01-31,36-45,ES,mass
CUST15942,2026-01-20,26-35,ES,mass
CUST15943,2026-01-31,46-60,ES,affluent
CUST15944,2025-12-12,18-25,ES,mass
CUST15945,2026-02-03,46-60,ES,mass
CUST15946,2026-01-02,26-35,AD,mass
CUST15947,2026-01-09,18-25,AD,mass
CUST15948,2025-12-19,18-25,ES,mass
CUST15949,2025-11-07,36-45,AD,affluent
CUST15950,2025-10-16,26-35,ES,mass
CUST15951,2025-12-25,26-35,AD,mass
CUST15952,2025-12-15,26-35,AD,mass
CUST15953,2026-02-04,26-35,FR,mass
CUST15954,2025-11-07,26-35,AD,mass
CUST15955,2026-02-10,26-35,AD,mass
CUST15956,2026-01-31,36-45,AD,mass
CUST15957,2026-01-09,36-45,ES,mass
CUST15958,2025-12-31,36-45,AD,mass
CUST15959,2025-12-28,18-25,FR,mass
CUST15960,2026-02-01,26-35,ES,mass
CUST15961,2026-02-10,60+,AD,mass
CUST15962,2026-01-03,18-25,AD,mass
CUST15963,2025-12-29,36-45,AD,mass
CUST15964,2026-01-27,36-45,AD,mass
CUST15965,2025-12-25,18-25,ES,mass
CUST15966,2025-12-29,18-25,AD,mass
CUST15967,2026-01-24,18-25,AD,mass
CUST15968,2025-12-02,46-60,ES,mass
CUST15969,2025-11-06,18-25,ES,mass
CUST15970,2025-10-29,46-60,AD,mass
CUST15971,2025-12-21,36-45,AD,mass
CUST15972,2025-12-20,46-60,AD,mass
CUST15973,2025-11-17,18-25,AD,affluent
CUST15974,2025-11-29,36-45,ES,mass
CUST15975,2025-12-26,46-60,ES,mass
CUST15976,2025-10-18,36-45,AD,affluent
CUST15977,2026-01-30,36-45,ES,mass
CUST15978,2026-01-12,26-35,AD,mass
CUST15979,2026-01-18,36-45,ES,mass
CUST15980,2025-10-24,60+,FR,mass
CUST15981,2025-12-10,18-25,AD,affluent
CUST15982,2025-12-15,18-25,ES,mass
CUST15983,2025-12-03,36-45,AD,mass
CUST15984,2025-11-07,46-60,AD,mass
CUST15985,2025-11-21,18-25,ES,mass
CUST15986,2025-10-27,18-25,AD,mass
CUST15987,2026-01-29,26-35,ES,affluent
CUST15988,2025-12-28,18-25,ES,mass
CUST15989,2026-01-30,36-45,AD,affluent
CUST15990,2025-11-16,46-60,ES,mass
CUST15991,2025-11-15,60+,ES,mass
CUST15992,2025-12-20,36-45,AD,mass
CUST15993,2025-11-13,18-25,ES,mass
CUST15994,2025-12-23,36-45,ES,mass
CUST15995,2026-02-11,36-45,AD,affluent
CUST15996,2026-01-18,18-25,AD,mass
CUST15997,2025-12-14,46-60,AD,mass
CUST15998,2025-12-29,18-25,ES,mass
CUST15999,2026-01-09,46-60,ES,mass
CUST16000,2026-01-14,36-45,AD,mass
CUST16001,2026-02-05,36-45,ES,mass
CUST16002,2025-11-15,46-60,ES,mass
CUST16003,2025-10-23,26-35,AD,affluent
CUST16004,2025-10-23,26-35,FR,mass
CUST16005,2026-01-06,26-35,AD,mass
CUST16006,2026-01-26,46-60,ES,mass
CUST16007,2025-11-19,60+,ES,mass
CUST16008,2025-11-16,18-25,AD,mass
CUST16009,2025-12-18,60+,ES,affluent
CUST16010,2025-10-16,36-45,ES,mass
CUST16011,2025-10-28,36-45,FR,affluent
CUST16012,2026-01-08,36-45,AD,mass
CUST16013,2025-11-27,36-45,ES,mass
CUST16014,2026-01-18,36-45,AD,affluent
CUST16015,2026-01-12,18-25,ES,mass
CUST16016,2026-01-28,46-60,AD,affluent
CUST16017,2025-12-17,26-35,FR,mass
CUST16018,2025-12-24,18-25,AD,mass
CUST16019,2025-11-12,26-35,AD,mass
CUST16020,2025-10-25,46-60,ES,mass
CUST16021,2026-02-09,46-60,AD,mass
CUST16022,2025-10-29,60+,AD,affluent
CUST16023,2025-12-15,26-35,FR,mass
CUST16024,2026-01-21,60+,AD,mass
CUST16025,2025-10-26,46-60,FR,affluent
CUST16026,2025-11-28,46-60,AD,mass
CUST16027,2025-10-29,46-60,AD,mass
CUST16028,2025-11-18,60+,AD,mass
CUST16029,2025-12-02,26-35,ES,mass
CUST16030,2026-01-18,18-25,ES,mass
CUST16031,2026-01-31,46-60,ES,mass
CUST16032,2026-01-06,26-35,AD,affluent
CUST16033,2025-11-21,18-25,AD,mass
CUST16034,2025-12-06,46-60,FR,mass
CUST16035,2025-11-11,18-25,ES,affluent
CUST16036,2026-01-25,26-35,FR,affluent
CUST16037,2026-01-11,36-45,ES,mass
CUST16038,2025-11-08,26-35,ES,mass
CUST16039,2025-11-04,46-60,FR,mass
CUST16040,2025-12-31,60+,ES,affluent
CUST16041,2026-02-09,60+,FR,mass
CUST16042,2025-11-12,18-25,ES,mass
CUST16043,2025-12-30,26-35,AD,mass
CUST16044,2025-11-07,26-35,ES,mass
CUST16045,2025-10-30,26-35,AD,mass
CUST16046,2025-11-08,36-45,AD,affluent
CUST16047,2025-12-15,46-60,ES,mass
CUST16048,2026-02-10,36-45,AD,mass
CUST16049,2025-12-19,36-45,AD,mass
CUST16050,2025-10-29,46-60,ES,mass
CUST16051,2025-12-07,26-35,AD,mass
CUST16052,2026-01-24,36-45,FR,mass
CUST16053,2025-10-17,46-60,FR,mass
CUST16054,2026-02-11,36-45,AD,mass
CUST16055,2025-11-18,60+,AD,mass
CUST16056,2025-12-20,60+,ES,mass
CUST16057,2025-11-27,26-35,AD,mass
CUST16058,2025-11-13,18-25,ES,mass
CUST16059,2025-10-24,18-25,ES,mass
CUST16060,2025-11-06,18-25,AD,mass
CUST16061,2025-11-08,46-60,FR,mass
CUST16062,2025-10-18,46-60,FR,mass
CUST16063,2025-11-27,36-45,ES,mass
CUST16064,2025-12-22,26-35,AD,mass
CUST16065,2025-10-24,36-45,AD,mass
CUST16066,2026-02-05,46-60,FR,mass
CUST16067,2026-02-10,46-60,FR,affluent
CUST16068,2026-01-09,26-35,AD,mass
CUST16069,2025-11-26,60+,AD,affluent
CUST16070,2026-01-18,60+,AD,mass
CUST16071,2025-11-21,36-45,FR,mass
CUST16072,2025-10-19,26-35,AD,mass
CUST16073,2025-11-22,36-45,ES,mass
CUST16074,2025-11-12,26-35,FR,mass
CUST16075,2025-12-06,46-60,FR,affluent
CUST16076,2025-11-13,26-35,ES,affluent
CUST16077,2025-10-15,60+,FR,mass
CUST16078,2025-11-02,46-60,ES,mass
CUST16079,2026-01-03,36-45,AD,affluent
CUST16080,2025-10-30,46-60,AD,mass
CUST16081,2025-10-23,26-35,ES,mass
CUST16082,2025-10-17,18-25,AD,mass
CUST16083,2026-02-07,36-45,AD,mass
CUST16084,2026-02-03,36-45,AD,mass
CUST16085,2025-11-26,26-35,AD,affluent
CUST16086,2025-10-19,36-45,AD,mass
CUST16087,2026-01-13,60+,AD,mass
CUST16088,2025-11-27,46-60,AD,mass
CUST16089,2025-12-03,46-60,ES,mass
CUST16090,2025-11-03,36-45,AD,affluent
CUST16091,2026-02-02,46-60,AD,mass
CUST16092,2025-10-16,18-25,ES,mass
CUST16093,2025-10-27,26-35,AD,affluent
CUST16094,2025-11-14,26-35,ES,mass
CUST16095,2026-01-18,36-45,AD,mass
CUST16096,2025-10-31,36-45,ES,mass
CUST16097,2025-12-29,26-35,ES,mass
CUST16098,2025-11-01,36-45,AD,mass
CUST16099,2026-01-15,36-45,AD,mass
CUST16100,2025-11-21,18-25,AD,mass
CUST16101,2025-12-07,36-45,AD,mass
CUST16102,2026-01-03,26-35,ES,mass
CUST16103,2025-12-14,26-35,FR,mass
CUST16104,2025-10-25,26-35,AD,mass
CUST16105,2025-11-25,26-35,AD,mass
CUST16106,2025-10-31,18-25,AD,mass
CUST16107,2025-12-12,46-60,AD,mass
CUST16108,2026-01-01,36-45,ES,affluent
CUST16109,2025-12-27,18-25,FR,affluent
CUST16110,2026-01-05,18-25,AD,mass
CUST16111,2025-12-25,18-25,AD,mass
CUST16112,2026-01-23,46-60,ES,affluent
CUST16113,2025-10-22,18-25,FR,affluent
CUST16114,2026-01-25,26-35,AD,mass
CUST16115,2025-12-03,36-45,AD,mass
CUST16116,2026-02-01,26-35,AD,mass
CUST16117,2025-12-26,46-60,FR,mass
CUST16118,2025-12-08,60+,ES,mass
CUST16119,2025-11-21,18-25,FR,mass
CUST16120,2025-11-25,18-25,ES,affluent
CUST16121,2025-10-18,36-45,AD,mass
CUST16122,2025-11-05,36-45,ES,mass
CUST16123,2025-10-27,18-25,AD,mass
CUST16124,2025-11-07,18-25,AD,mass
CUST16125,2025-11-07,18-25,FR,mass
CUST16126,2026-02-02,60+,ES,mass
CUST16127,2025-11-30,36-45,ES,mass
CUST16128,2025-11-20,18-25,ES,affluent
CUST16129,2025-11-03,26-35,ES,mass
CUST16130,2025-11-24,36-45,ES,mass
CUST16131,2025-10-23,36-45,AD,mass
CUST16132,2025-12-19,60+,ES,mass
CUST16133,2026-02-02,46-60,AD,affluent
CUST16134,2025-11-25,36-45,FR,mass
CUST16135,2025-11-25,36-45,ES,mass
CUST16136,2025-11-24,26-35,FR,mass
CUST16137,2026-02-10,18-25,AD,mass
CUST16138,2026-02-05,26-35,AD,mass
CUST16139,2025-11-21,36-45,AD,mass
CUST16140,2026-01-31,26-35,AD,affluent
CUST16141,2025-11-22,46-60,AD,mass
CUST16142,2026-01-11,18-25,FR,mass
CUST16143,2025-11-08,26-35,AD,mass
CUST16144,2025-12-27,46-60,AD,affluent
CUST16145,2025-10-17,36-45,AD,mass
CUST16146,2025-12-27,26-35,AD,mass
CUST16147,2025-10-15,36-45,FR,mass
CUST16148,2025-11-07,60+,ES,mass
CUST16149,2025-12-15,18-25,FR,mass
CUST16150,2025-12-06,46-60,FR,mass
CUST16151,2025-11-29,60+,AD,mass
CUST16152,2025-11-24,18-25,AD,mass
CUST16153,2025-11-19,26-35,AD,mass
CUST16154,2025-11-30,26-35,AD,mass
CUST16155,2026-02-08,26-35,FR,mass
CUST16156,2025-10-17,26-35,AD,mass
CUST16157,2025-12-02,36-45,AD,mass
CUST16158,2025-10-28,18-25,AD,mass
CUST16159,2025-12-27,36-45,ES,affluent
CUST16160,2026-01-22,36-45,AD,mass
CUST16161,2025-11-08,60+,ES,mass
CUST16162,2026-01-02,26-35,FR,affluent
CUST16163,2025-11-09,26-35,AD,mass
CUST16164,2025-10-21,26-35,AD,mass
CUST16165,2025-11-08,46-60,ES,mass
CUST16166,2025-11-27,36-45,AD,affluent
CUST16167,2026-01-26,26-35,AD,affluent
CUST16168,2026-01-23,26-35,ES,mass
CUST16169,2026-01-14,18-25,AD,mass
CUST16170,2025-10-20,26-35,AD,mass
CUST16171,2026-01-16,60+,FR,mass
CUST16172,2025-10-19,60+,ES,mass
CUST16173,2025-12-25,36-45,ES,mass
CUST16174,2025-12-27,46-60,ES,affluent
CUST16175,2026-02-09,18-25,FR,affluent
CUST16176,2025-12-09,36-45,AD,affluent
CUST16177,2026-01-28,26-35,AD,mass
CUST16178,2025-12-30,36-45,AD,mass
CUST16179,2026-01-07,18-25,AD,mass
CUST16180,2026-01-18,18-25,ES,mass
CUST16181,2025-11-30,26-35,FR,mass
CUST16182,2025-12-02,60+,AD,mass
CUST16183,2025-12-15,36-45,AD,mass
CUST16184,2025-12-29,26-35,AD,mass
CUST16185,2025-12-01,46-60,AD,mass
CUST16186,2025-11-27,46-60,ES,mass
CUST16187,2025-11-20,36-45,AD,mass
CUST16188,2025-11-10,26-35,AD,mass
CUST16189,2025-10-29,60+,ES,mass
CUST16190,2025-12-22,60+,FR,mass
CUST16191,2025-10-29,36-45,AD,mass
CUST16192,2025-11-30,26-35,AD,mass
CUST16193,2025-12-23,18-25,ES,affluent
CUST16194,2026-01-31,46-60,AD,affluent
CUST16195,2025-11-22,18-25,ES,mass
CUST16196,2025-11-23,26-35,AD,mass
CUST16197,2025-10-15,46-60,ES,mass
CUST16198,2025-10-26,18-25,AD,mass
CUST16199,2025-11-06,36-45,AD,mass
CUST16200,2025-10-28,26-35,AD,mass
CUST16201,2025-11-17,46-60,FR,mass
CUST16202,2025-12-05,26-35,AD,mass
CUST16203,2026-01-18,26-35,AD,mass
CUST16204,2026-02-11,18-25,AD,mass
CUST16205,2025-11-06,60+,AD,mass
CUST16206,2026-02-06,26-35,AD,mass
CUST16207,2026-01-31,26-35,ES,mass
CUST16208,2025-10-22,18-25,ES,mass
CUST16209,2026-02-10,18-25,AD,mass
CUST16210,2026-01-24,18-25,AD,mass
CUST16211,2026-01-24,18-25,FR,affluent
CUST16212,2025-11-01,26-35,ES,affluent
CUST16213,2025-12-14,36-45,AD,mass
CUST16214,2025-10-31,46-60,AD,mass
CUST16215,2025-10-26,36-45,ES,affluent
CUST16216,2025-12-16,26-35,FR,mass
CUST16217,2025-10-24,60+,ES,mass
CUST16218,2026-01-17,60+,FR,mass
CUST16219,2026-01-15,36-45,FR,mass
CUST16220,2025-12-09,36-45,AD,mass
CUST16221,2025-12-21,60+,ES,mass
CUST16222,2025-12-18,36-45,FR,mass
CUST16223,2025-10-24,36-45,AD,mass
CUST16224,2025-12-21,46-60,AD,affluent
CUST16225,2025-11-23,18-25,AD,affluent
CUST16226,2025-11-28,18-25,AD,affluent
CUST16227,2025-11-11,26-35,AD,affluent
CUST16228,2025-12-15,18-25,FR,mass
CUST16229,2026-01-13,26-35,AD,mass
CUST16230,2025-11-30,46-60,AD,mass
CUST16231,2025-12-11,36-45,AD,mass
CUST16232,2025-11-23,60+,AD,mass
CUST16233,2026-01-07,26-35,AD,mass
CUST16234,2025-12-09,46-60,ES,mass
CUST16235,2025-10-25,18-25,FR,mass
CUST16236,2026-01-30,18-25,AD,affluent
CUST16237,2025-12-21,18-25,FR,mass
CUST16238,2025-12-23,36-45,AD,mass
CUST16239,2026-01-16,36-45,AD,mass
CUST16240,2026-01-07,36-45,AD,mass
CUST16241,2025-12-01,18-25,AD,mass
CUST16242,2026-01-13,18-25,AD,mass
CUST16243,2026-01-10,46-60,AD,mass
CUST16244,2025-10-25,36-45,AD,mass
CUST16245,2026-01-27,46-60,AD,mass
CUST16246,2025-11-11,46-60,AD,mass
CUST16247,2025-12-15,26-35,AD,mass
CUST16248,2025-11-19,26-35,AD,mass
CUST16249,2025-11-19,46-60,ES,affluent
CUST16250,2026-01-20,26-35,ES,affluent
CUST16251,2025-12-10,46-60,AD,mass
CUST16252,2025-10-15,18-25,AD,affluent
CUST16253,2026-01-30,36-45,AD,mass
CUST16254,2025-10-26,60+,AD,mass
CUST16255,2025-12-07,26-35,FR,affluent
CUST16256,2025-11-29,26-35,ES,mass
CUST16257,2025-12-10,18-25,ES,mass
CUST16258,2025-10-24,46-60,AD,affluent
CUST16259,2025-12-15,46-60,AD,mass
CUST16260,2026-01-30,18-25,FR,mass
CUST16261,2025-10-31,36-45,FR,mass
CUST16262,2025-11-20,26-35,FR,mass
CUST16263,2026-01-13,46-60,AD,mass
CUST16264,2025-11-21,46-60,AD,mass
CUST16265,2026-01-23,26-35,FR,mass
CUST16266,2025-11-25,46-60,AD,mass
CUST16267,2025-10-16,46-60,ES,mass
CUST16268,2025-10-17,46-60,FR,mass
CUST16269,2025-12-04,46-60,ES,mass
CUST16270,2026-02-02,36-45,AD,mass
CUST16271,2025-12-29,26-35,ES,mass
CUST16272,2025-11-12,18-25,ES,mass
CUST16273,2026-01-31,46-60,AD,mass
CUST16274,2025-10-24,26-35,FR,mass
CUST16275,2026-02-11,46-60,AD,mass
CUST16276,2025-12-08,60+,AD,mass
CUST16277,2025-12-27,36-45,AD,mass
CUST16278,2026-01-29,36-45,AD,mass
CUST16279,2025-12-24,18-25,AD,mass
CUST16280,2026-02-11,46-60,AD,mass
CUST16281,2025-12-13,36-45,ES,mass
CUST16282,2026-02-02,26-35,FR,affluent
CUST16283,2025-10-25,46-60,FR,mass
CUST16284,2026-01-23,36-45,AD,mass
